@relation writemodel

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute 100 numeric
@attribute 101 numeric
@attribute 102 numeric
@attribute 103 numeric
@attribute 104 numeric
@attribute 105 numeric
@attribute 106 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 110 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 118 numeric
@attribute 119 numeric
@attribute 120 numeric
@attribute 121 numeric
@attribute 122 numeric
@attribute 123 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 129 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 132 numeric
@attribute 133 numeric
@attribute 134 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 137 numeric
@attribute 138 numeric
@attribute 139 numeric
@attribute 140 numeric
@attribute 141 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 144 numeric
@attribute 145 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 149 numeric
@attribute 150 numeric
@attribute label {1,0}

@data
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.545455,0,0.363637,0.09091,0.5,0,0.1,0.8,0,0.1,0,0,0.3,0.1,0.1,0.3,0.5,0,0.6,0.6,0.222223,0,0,0.333334,0,0,0,0,0,0.111112,0,0,0.333334,0,0.222223,0.333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111112,0,0,0.222223,0,0.111112,0,0,0.111112,0,0,0,0.111112,0,0,0.222223,0.222223,0,0.111112,0.222223,0,0,0,0,0.222223,0,0.111112,0.333334,0.111112,0,0.444445,0.111112,0.073338,-0.073338,0.073338,0.014668,-0.073338,-0.044003,-0.073338,-0.044003,0.161344,-0.073338,0.102674,0.014668,-0.044003,-0.073338,0.102674,-0.044003,0.165094,0.189258,0.1571,0.183532,0.171531,0.133484,1
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.363637,0.272728,0.272728,0.09091,0.7,0.2,0.2,0.4,0.3,0.4,0,0.4,0.2,0.2,0,0,0.4,0.2,0.2,0.2,0.333334,0,0.222223,0.222223,0,0,0,0.222223,0.222223,0,0,0,0.111112,0.111112,0.111112,0.111112,0.222223,0,0,0.111112,0.111112,0.111112,0,0.222223,0,0,0,0,0.222223,0.111112,0,0.111112,0.111112,0.111112,0,0,0,0.222223,0,0,0,0,0,0,0,0,0,0,0.111112,0.111112,0,0.111112,0.111112,0.111112,0,0,0,0.222223,0,0,0.111112,0,0.111112,0,0.216201,0.024022,0.072067,-0.024022,-0.024022,0.072067,-0.024022,-0.024022,0.072067,0.072067,-0.024022,-0.120112,-0.024022,-0.120112,-0.024022,-0.120112,0.150344,0.216936,0.15067,0.174494,0.179127,0.12843,1
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.272728,0.181819,0.272728,0.272728,0.1,0.1,0.5,0.4,0.3,0.1,0.3,0.1,0.5,0.3,0,0.3,0.2,0.3,0.3,0.2,0,0,0.111112,0,0,0,0.111112,0,0.333334,0.111112,0,0,0.111112,0.222223,0.111112,0,0,0.111112,0.111112,0.111112,0,0,0.111112,0,0.111112,0.111112,0,0.111112,0,0,0,0.111112,0.111112,0,0.111112,0.333334,0.333334,0,0,0,0,0,0,0,0.111112,0.111112,0,0.111112,0,0,0.222223,0,0,0.111112,0.111112,0.111112,0.111112,0.111112,0,0.111112,0,0,0.222223,0,-0.129656,0.043219,-0.043219,0.216094,-0.129656,-0.129656,0.043219,0.043219,0.129656,-0.129656,-0.043219,0.043219,0.216094,0.043219,0.043219,-0.216094,0.166656,0.176269,0.182641,0.139483,0.15105,0.1839,1
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.181819,0.272728,0.09091,0.454546,0.3,0.2,0.4,0.1,0,0.1,0.4,0.1,0.4,0.2,0.2,0.6,0.4,0.1,0.3,0.2,0.222223,0.111112,0,0,0,0,0.111112,0.111112,0.111112,0,0.222223,0.111112,0.111112,0,0,0,0,0,0,0,0,0,0.111112,0,0.111112,0.111112,0,0.222223,0,0,0,0.111112,0.111112,0,0.222223,0.111112,0,0.111112,0.111112,0,0,0,0,0.222223,0.333334,0.111112,0.111112,0.111112,0,0.111112,0.222223,0,0,0,0.111112,0,0.222223,0,0,0.111112,0,0,0.222223,0,0.029979,-0.149896,0.089938,0.089938,-0.029979,-0.089938,-0.089938,-0.029979,-0.089938,-0.089938,-0.029979,0.209854,0.089938,0.089938,0.029979,-0.029979,0.143691,0.147627,0.168756,0.181794,0.205555,0.152578,1
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.363637,0.09091,0.454546,0.09091,0.3,0.1,0.1,0.4,0,0.1,0.1,0.5,0.3,0.2,0,0.3,0.3,0.3,0.6,0.4,0.111112,0.111112,0,0.111112,0,0,0,0.111112,0,0,0,0.111112,0,0,0.333334,0,0,0,0,0,0,0,0,0.111112,0,0.111112,0,0,0,0.222223,0.222223,0.111112,0.111112,0,0,0.222223,0,0,0,0.222223,0,0,0,0,0,0,0,0.333334,0.111112,0,0.111112,0.111112,0,0.111112,0.111112,0.111112,0.333334,0.111112,0,0.222223,0.222223,0.111112,0.111112,0,0.025708,-0.128541,0.025708,0.025708,-0.077125,-0.077125,0.025708,-0.025708,0.077125,0.128541,0.077125,0.025708,-0.077125,-0.077125,0.179958,-0.128541,0.174999,0.208094,0.114068,0.189819,0.195995,0.117026,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.272728,0.181819,0.272728,0.272728,0.1,0.2,0.2,0.1,0.2,0.5,0.3,0.1,0,0.2,0.3,0.5,0.2,0.2,0.3,0.6,0,0,0.111112,0,0.111112,0.111112,0,0,0,0,0.111112,0.111112,0,0,0.111112,0,0.111112,0,0.111112,0,0.111112,0.111112,0.333334,0,0,0.111112,0.111112,0.111112,0,0,0,0.111112,0,0,0,0,0,0.222223,0,0,0,0,0,0.222223,0,0,0.111112,0.444445,0,0.111112,0,0.111112,0,0.111112,0,0.111112,0,0.111112,0.111112,0.111112,0.222223,0.222223,0.111112,0.111112,-0.07641,-0.02547,-0.02547,-0.12735,-0.02547,0.12735,-0.02547,-0.02547,-0.07641,-0.07641,0.178289,0.12735,-0.02547,0.02547,0.02547,0.02547,0.137487,0.177608,0.139847,0.196484,0.174171,0.174404,1
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.272728,0.272728,0.363637,0.09091,0.6,0.1,0.1,0.7,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.6,0.1,0.2,0.3,0,0.111112,0,0.555556,0,0,0.111112,0,0,0,0,0.111112,0.333334,0,0.222223,0.222223,0.222223,0,0,0,0.111112,0,0,0,0,0.111112,0.111112,0,0.111112,0,0,0,0.111112,0,0,0,0.111112,0,0.111112,0.111112,0,0.111112,0,0,0,0,0,0.111112,0.333334,0,0.111112,0.222223,0,0.111112,0,0,0.111112,0.111112,0,0,0.222223,0.111112,0,0,0.138202,-0.019743,0.138202,-0.059229,-0.059229,-0.059229,-0.059229,0.059229,0.177688,-0.059229,0.019743,-0.059229,-0.059229,-0.019743,-0.019743,-0.059229,0.172509,0.21248,0.119616,0.176854,0.190847,0.127694,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.181819,0.181819,0.454546,0.181819,0.5,0.2,0.3,0.2,0.1,0.4,0.1,0.4,0.2,0.2,0,0.2,0.4,0.2,0.2,0.4,0.222223,0,0.222223,0.111112,0,0.222223,0,0,0.111112,0.111112,0,0.111112,0.111112,0,0,0.111112,0.111112,0,0,0,0.111112,0,0,0.333334,0,0.111112,0,0,0.111112,0.111112,0,0.111112,0.222223,0,0,0,0,0.111112,0,0.111112,0,0,0,0,0.111112,0,0,0.111112,0,0.222223,0.111112,0.111112,0,0.111112,0.111112,0,0.111112,0,0,0.111112,0,0.111112,0.222223,0.111112,0.172458,-0.103474,0.103474,-0.034492,-0.034492,0.103474,-0.034492,-0.034492,-0.034492,0.103474,0.103474,-0.034492,0.034492,-0.103474,-0.034492,-0.172458,0.145584,0.169506,0.145329,0.197246,0.193557,0.148779,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.09091,0.272728,0.181819,0.454546,0.3,0.1,0.3,0.4,0.3,0.6,0.2,0,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.111112,0,0,0.222223,0.111112,0,0,0,0.111112,0,0.111112,0,0.111112,0.111112,0.111112,0.111112,0,0,0.111112,0.222223,0.111112,0.444445,0.111112,0,0,0,0,0.222223,0,0,0,0,0.222223,0,0,0,0.111112,0,0.111112,0,0,0.111112,0,0.111112,0.111112,0.111112,0.111112,0,0,0.111112,0.111112,0,0,0.222223,0,0,0.111112,0.111112,0.111112,0,0,0,0.111112,0.111112,0.037179,0.037179,-0.037179,-0.037179,-0.111536,0.260251,-0.037179,-0.037179,0.111536,-0.185894,-0.037179,0.037179,0.037179,-0.037179,0.037179,-0.037179,0.141898,0.180252,0.230109,0.174406,0.151237,0.122098,1
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.363637,0.272728,0.181819,0.181819,0.2,0.4,0.2,0.2,0.3,0.5,0.3,0.3,0.3,0.3,0,0.1,0.2,0.2,0.1,0.4,0.111112,0.111112,0,0,0.111112,0.111112,0.111112,0.111112,0.111112,0.111112,0,0,0,0,0.111112,0.111112,0,0.222223,0,0.111112,0.222223,0.111112,0.111112,0.111112,0.111112,0.222223,0,0,0,0.111112,0,0.222223,0.111112,0.111112,0,0.111112,0,0.111112,0.111112,0.111112,0,0,0,0,0,0.111112,0,0,0,0,0.222223,0,0,0.222223,0,0,0.111112,0,0,0,0.222223,0,0,0.111112,-0.045701,0.045701,-0.045701,0.045701,0.137104,0.228506,-0.045701,0.045701,-0.045701,0.045701,0.137104,-0.137104,-0.045701,0.045701,-0.137104,-0.228506,0.124522,0.184931,0.215847,0.191189,0.143098,0.140412,1
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.272728,0.363637,0.272728,0.09091,0.1,0.7,0,0.2,0.4,0.5,0.4,0.3,0.2,0.1,0,0.1,0.4,0.2,0,0.4,0,0.111112,0,0,0,0.444445,0.222223,0.111112,0,0,0,0,0,0,0,0.222223,0.111112,0.222223,0,0.111112,0.333334,0,0.111112,0.111112,0.222223,0.111112,0,0.111112,0.222223,0.111112,0,0,0,0.111112,0,0.111112,0,0.111112,0,0,0,0,0,0,0,0.111112,0,0,0,0.333334,0,0,0.111112,0,0.111112,0,0,0,0,0,0.222223,0,0,0.222223,-0.074448,0.074448,0.074448,-0.024816,0.223345,0.124081,-0.024816,-0.074448,-0.024816,0.024816,0.074448,-0.074448,-0.124081,0.074448,-0.124081,-0.124081,0.1386,0.174172,0.115444,0.163017,0.216144,0.192623,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.363637,0.363637,0.272728,0,0.4,0.6,0.1,0.5,0.2,0.2,0.2,0.4,0.4,0,0,0,0.7,0.1,0.1,0.1,0,0.222223,0,0.222223,0,0.222223,0.222223,0.222223,0.111112,0,0,0,0.555556,0,0,0,0.222223,0,0,0,0.111112,0,0,0.111112,0.222223,0,0,0,0.222223,0.111112,0,0.111112,0.111112,0.111112,0.111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111112,0.333334,0,0.333334,0,0,0,0.111112,0.111112,0,0,0,0,0,0.111112,0,0.054288,-0.018096,0.162864,0.054288,0.126672,-0.018096,-0.054288,-0.09048,0.09048,0.054288,-0.054288,-0.09048,-0.054288,-0.018096,-0.054288,-0.09048,0.169873,0.159359,0.16345,0.145211,0.185875,0.176232,1
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.181819,0.363637,0.272728,0.181819,0.5,0.3,0.2,0.5,0.4,0.4,0,0.2,0.4,0.2,0,0,0.3,0.1,0.4,0.1,0,0.111112,0,0.333334,0.111112,0.222223,0,0,0.111112,0.111112,0,0,0.222223,0.111112,0.111112,0.111112,0.222223,0,0.111112,0.111112,0.333334,0,0,0.111112,0,0,0,0,0,0,0.222223,0,0.333334,0.111112,0,0,0,0.111112,0,0.111112,0,0,0,0,0,0,0,0,0,0.111112,0.111112,0.111112,0,0.111112,0,0,0.333334,0.111112,0,0,0,0,0.111112,0,0.11353,0.068118,0.022706,0.068118,0.022706,0.068118,-0.068118,-0.022706,0.11353,-0.022706,-0.068118,-0.11353,-0.022706,-0.11353,0.068118,-0.11353,0.134229,0.200224,0.185442,0.14314,0.158706,0.178259,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.454546,0.09091,0.272728,0.181819,0.3,0.3,0.1,0.3,0.1,0.1,0.3,0.3,0.4,0.3,0.3,0.2,0.2,0.1,0.5,0.2,0,0,0.111112,0.222223,0,0,0.111112,0.222223,0.111112,0,0,0,0.111112,0,0.222223,0,0.111112,0,0,0,0,0,0,0.111112,0.111112,0,0.222223,0,0.111112,0,0.111112,0.111112,0.111112,0.222223,0,0.111112,0.111112,0,0.222223,0,0.111112,0,0.111112,0.111112,0,0,0.111112,0.111112,0.111112,0.111112,0,0,0,0.111112,0,0,0,0.333334,0,0.111112,0,0.111112,0.111112,0,0.036662,-0.109987,-0.036662,0.109987,0.036662,-0.109987,-0.109987,0.036662,0.036662,0.036662,-0.036662,-0.036662,-0.109987,0.036662,0.183312,0.036662,0.189228,0.197204,0.110211,0.201105,0.164271,0.137981,1
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.272728,0,0.363637,0.363637,0.8,0.2,0.2,0.2,0,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.1,0.2,0.2,0.555556,0.111112,0.111112,0.111112,0,0.111112,0,0.111112,0.111112,0,0.111112,0,0.222223,0,0,0,0,0,0,0,0,0,0.222223,0,0,0,0.111112,0.111112,0,0,0.222223,0,0.222223,0,0,0,0,0,0.111112,0.111112,0.111112,0,0,0.222223,0.111112,0,0,0.222223,0.111112,0.111112,0.111112,0.111112,0,0.111112,0,0,0,0.222223,0,0,0.111112,0.111112,0,0,0.291809,-0.132641,0.079584,-0.026528,-0.026528,-0.026528,-0.079584,-0.026528,-0.026528,-0.026528,-0.026528,0.026528,-0.026528,0.026528,-0.026528,0.026528,0.171163,0.170046,0.132077,0.148409,0.204786,0.173518,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.181819,0.181819,0.363637,0.272728,0.2,0.1,0.3,0.3,0.1,0.1,0.2,0.3,0.3,0.2,0,0.3,0.3,0.3,0.4,0.6,0,0,0,0.222223,0,0,0,0.111112,0.111112,0.111112,0,0.111112,0,0,0.111112,0.222223,0,0,0.111112,0,0,0,0.111112,0,0.111112,0,0,0.111112,0,0,0,0.333334,0.111112,0.111112,0,0.111112,0.111112,0,0,0.111112,0,0,0,0,0,0.111112,0.222223,0,0.111112,0,0.222223,0,0,0.111112,0.111112,0.111112,0.111112,0.111112,0,0.111112,0.222223,0.222223,0.111112,0.111112,-0.036477,-0.109432,0.036477,0.036477,-0.109432,-0.109432,0.036477,-0.036477,0.036477,0.036477,0.255341,0.036477,0.036477,-0.036477,0.109432,-0.182387,0.169193,0.207141,0.194278,0.15599,0.151068,0.122329,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.09091,0.545455,0.09091,0.272728,0,0.1,0,0.4,0,0.6,0.4,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.2,0,0,0,0,0,0.111112,0,0,0,0,0,0,0,0.111112,0.222223,0.111112,0,0,0,0,0,0.333334,0.222223,0,0,0,0.222223,0.222223,0.111112,0,0,0.111112,0,0.111112,0,0.111112,0,0.111112,0.111112,0.111112,0.222223,0.111112,0,0,0.222223,0.111112,0,0,0,0,0,0.333334,0,0.111112,0.111112,0.111112,0,0.222223,0.111112,0.111112,0,0.111112,0.111112,0,-0.135425,-0.135425,0.027085,-0.027085,-0.081255,0.189595,0.027085,0.027085,0.081255,-0.027085,-0.027085,0.027085,-0.135425,0.081255,0.081255,0.027085,0.16518,0.127724,0.153494,0.144722,0.186995,0.221886,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.454546,0.09091,0.363637,0.09091,0.4,0.2,0.4,0.3,0,0.2,0.1,0.3,0.5,0,0.1,0.2,0.4,0.3,0.2,0.4,0.111112,0,0.111112,0.222223,0,0,0,0.111112,0.222223,0,0.111112,0.111112,0.222223,0.111112,0,0,0,0,0,0,0,0,0.111112,0.111112,0,0,0,0.111112,0.111112,0.111112,0,0.111112,0.222223,0.222223,0.111112,0,0,0,0,0,0.111112,0,0,0,0,0,0.111112,0.111112,0.111112,0,0.222223,0.111112,0,0.222223,0,0.111112,0.222223,0,0,0,0.111112,0.111112,0.111112,0.111112,0.094691,-0.157818,0.094691,0.157818,-0.031564,-0.031564,0.031564,-0.157818,0.031564,0.031564,0.094691,-0.031564,0.094691,-0.094691,-0.031564,-0.094691,0.150588,0.190245,0.13711,0.137328,0.17469,0.210039,1
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.363637,0.181819,0.272728,0.181819,0,0.4,0.3,0.3,0.1,0,0.3,0.4,0.5,0.1,0.3,0.2,0.4,0.4,0.2,0.1,0,0,0,0,0,0,0.111112,0.222223,0.111112,0.111112,0.111112,0,0.333334,0,0,0,0,0,0.111112,0,0,0,0,0,0.222223,0,0.111112,0,0.111112,0.222223,0,0.111112,0,0.111112,0.222223,0.222223,0,0,0,0.111112,0,0,0.111112,0.222223,0,0.222223,0,0,0,0.333334,0,0.111112,0.111112,0,0.222223,0.111112,0.222223,0,0,0,0,0,0.111112,0,-0.192234,-0.11534,0.11534,0.192234,0.11534,-0.192234,0.11534,-0.11534,0.038447,0.11534,-0.11534,-0.038447,0.038447,0.038447,-0.038447,0.038447,0.19625,0.184795,0.185526,0.154715,0.133414,0.145301,1
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.363637,0.09091,0.09091,0.454546,0.6,0.3,0.4,0,0.3,0.1,0,0.2,0.5,0,0.3,0.3,0,0.2,0.3,0.5,0.111112,0.222223,0.333334,0,0.111112,0,0,0.222223,0,0,0.111112,0.333334,0,0,0,0,0.111112,0,0.111112,0,0.111112,0,0,0,0,0,0,0,0,0,0.111112,0.111112,0.444445,0.111112,0,0,0,0,0,0,0.222223,0,0.111112,0,0,0,0.111112,0.222223,0,0,0,0,0.111112,0.111112,0,0,0.222223,0,0.111112,0,0,0.222223,0.111112,0.222223,0.146265,0.020895,-0.104475,0.104475,0.020895,-0.062685,-0.020895,-0.104475,-0.104475,-0.020895,0.104475,0.020895,0.062685,-0.104475,0.020895,0.020895,0.101861,0.173883,0.238907,0.220443,0.152177,0.112729,1
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.181819,0.545455,0.181819,0.09091,0.1,0.2,0.2,0.5,0.2,0.5,0.2,0.3,0.3,0.2,0.2,0.1,0.4,0.2,0.2,0.2,0,0,0,0.111112,0.111112,0,0.111112,0,0.111112,0,0.111112,0,0.222223,0.111112,0.111112,0.111112,0.111112,0,0,0.111112,0.111112,0.222223,0.111112,0.111112,0.111112,0,0.111112,0,0.222223,0.111112,0,0,0,0.222223,0,0.111112,0,0.222223,0,0,0.111112,0,0,0.111112,0,0,0,0,0,0,0.222223,0.222223,0,0.111112,0,0.111112,0,0.222223,0,0,0,0,0.111112,0.111112,-0.113194,-0.037731,0.113194,0.037731,-0.037731,0.188656,-0.037731,-0.037731,0.188656,0.037731,-0.037731,-0.113194,-0.037731,-0.037731,-0.037731,-0.037731,0.153067,0.154693,0.193198,0.18105,0.182326,0.135666,1
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.09091,0.636364,0.181819,0.09091,0.1,0.2,0,0.3,0.3,0.5,0.2,0.4,0,0.4,0.1,0.3,0.2,0.2,0.6,0.2,0,0,0,0.111112,0,0,0.111112,0.111112,0,0,0,0,0,0.222223,0.111112,0,0,0.222223,0,0.111112,0.111112,0.333334,0,0.111112,0,0,0,0.111112,0.111112,0,0.333334,0,0,0,0,0,0.222223,0.222223,0,0,0,0,0,0.111112,0,0,0.222223,0.111112,0.111112,0,0,0.111112,0,0,0.111112,0.111112,0,0.444445,0.111112,0.111112,0.111112,0,0,0.111112,-0.082621,0.02754,-0.02754,-0.137701,-0.02754,0.137701,-0.02754,0.082621,0.02754,0.082621,-0.02754,0.02754,-0.137701,-0.02754,0.192781,-0.082621,0.190099,0.164215,0.167516,0.139692,0.196071,0.142407,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.09091,0.272728,0.545455,0.09091,0.4,0.2,0.3,0.2,0.2,0.1,0.3,0.4,0.2,0.3,0,0.3,0.3,0.3,0.2,0.3,0.111112,0.111112,0.222223,0,0,0,0,0.222223,0,0.222223,0,0.111112,0,0.111112,0,0.111112,0.111112,0,0.111112,0,0.111112,0,0,0,0.222223,0.111112,0,0,0,0,0.111112,0.222223,0.222223,0,0,0,0,0.111112,0.222223,0,0,0,0,0,0.333334,0,0,0,0,0.111112,0,0.222223,0.111112,0,0.111112,0.111112,0,0,0,0.222223,0,0.222223,0.111112,0,0.159938,-0.053313,0.053313,-0.053313,-0.053313,-0.159938,0.053313,0.053313,-0.053313,0.159938,0.053313,0.053313,0.053313,0.053313,-0.053313,-0.266563,0.182036,0.148573,0.16109,0.182989,0.138133,0.187179,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.181819,0,0.363637,0.454546,0.4,0.1,0.3,0.2,0.1,0.2,0.1,0.3,0.3,0.4,0.3,0.2,0.2,0.1,0.5,0.3,0,0,0.222223,0.222223,0,0,0,0.111112,0.222223,0.111112,0,0,0,0,0.111112,0.111112,0,0.111112,0,0,0.111112,0,0,0.111112,0,0.111112,0,0,0,0,0.111112,0.222223,0.333334,0,0,0,0,0.222223,0.111112,0.111112,0.111112,0,0,0.222223,0.111112,0,0.111112,0,0.111112,0,0.111112,0,0,0,0,0,0,0.222223,0.333334,0,0.111112,0.111112,0.111112,0,0.104301,-0.104301,-0.034767,0.034767,-0.104301,-0.034767,-0.104301,0.104301,-0.034767,0.034767,0.034767,-0.034767,0.034767,-0.104301,0.173834,0.034767,0.143349,0.192915,0.144475,0.170204,0.163613,0.185445,1
