"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","label"
"0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0.454546","0.090910","0.272728","0.181819","0.300000","0.300000","0.100000","0.300000","0.100000","0.100000","0.300000","0.300000","0.400000","0.300000","0.300000","0.200000","0.200000","0.100000","0.500000","0.200000","0.000000","0.000000","0.111112","0.222223","0.000000","0.000000","0.111112","0.222223","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.222223","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.222223","0.000000","0.111112","0.000000","0.111112","0.111112","0.111112","0.222223","0.000000","0.111112","0.111112","0.000000","0.222223","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.111112","0.111112","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.333334","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.0366624","-0.1099873","-0.0366624","0.1099873","0.0366624","-0.1099873","-0.1099873","0.0366624","0.0366624","0.0366624","-0.0366624","-0.0366624","-0.1099873","0.0366624","0.1833121","0.0366624","0.1892282","0.1972040","0.1102105","0.2011051","0.1642709","0.1379814","1"
"0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0.272728","0.000000","0.363637","0.363637","0.800000","0.200000","0.200000","0.200000","0.000000","0.200000","0.300000","0.200000","0.200000","0.200000","0.300000","0.300000","0.400000","0.100000","0.200000","0.200000","0.555556","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.111112","0.000000","0.222223","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.222223","0.000000","0.222223","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.000000","0.222223","0.111112","0.000000","0.000000","0.222223","0.111112","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.222223","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.2918093","-0.1326406","0.0795844","-0.0265281","-0.0265281","-0.0265281","-0.0795844","-0.0265281","-0.0265281","-0.0265281","-0.0265281","0.0265281","-0.0265281","0.0265281","-0.0265281","0.0265281","0.1711631","0.1700463","0.1320768","0.1484090","0.2047864","0.1735184","1"
"0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0.181819","0.181819","0.363637","0.272728","0.200000","0.100000","0.300000","0.300000","0.100000","0.100000","0.200000","0.300000","0.300000","0.200000","0.000000","0.300000","0.300000","0.300000","0.400000","0.600000","0.000000","0.000000","0.000000","0.222223","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.222223","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.333334","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.111112","0.000000","0.222223","0.000000","0.000000","0.111112","0.111112","0.111112","0.111112","0.111112","0.000000","0.111112","0.222223","0.222223","0.111112","0.111112","-0.0364773","-0.1094319","0.0364773","0.0364773","-0.1094319","-0.1094319","0.0364773","-0.0364773","0.0364773","0.0364773","0.2553412","0.0364773","0.0364773","-0.0364773","0.1094319","-0.1823865","0.1691931","0.2071407","0.1942785","0.1559899","0.1510685","0.1223293","1"
"0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0.090910","0.545455","0.090910","0.272728","0.000000","0.100000","0.000000","0.400000","0.000000","0.600000","0.400000","0.200000","0.200000","0.300000","0.300000","0.300000","0.300000","0.300000","0.400000","0.200000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.333334","0.222223","0.000000","0.000000","0.000000","0.222223","0.222223","0.111112","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.111112","0.111112","0.222223","0.111112","0.000000","0.000000","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.333334","0.000000","0.111112","0.111112","0.111112","0.000000","0.222223","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","-0.1354249","-0.1354249","0.0270850","-0.0270850","-0.0812550","0.1895949","0.0270850","0.0270850","0.0812550","-0.0270850","-0.0270850","0.0270850","-0.1354249","0.0812550","0.0812550","0.0270850","0.1651803","0.1277236","0.1534939","0.1447219","0.1869948","0.2218855","1"
"0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0.454546","0.090910","0.363637","0.090910","0.400000","0.200000","0.400000","0.300000","0.000000","0.200000","0.100000","0.300000","0.500000","0.000000","0.100000","0.200000","0.400000","0.300000","0.200000","0.400000","0.111112","0.000000","0.111112","0.222223","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.111112","0.111112","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.111112","0.222223","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.222223","0.111112","0.000000","0.222223","0.000000","0.111112","0.222223","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.111112","0.0946907","-0.1578179","0.0946907","0.1578179","-0.0315636","-0.0315636","0.0315636","-0.1578179","0.0315636","0.0315636","0.0946907","-0.0315636","0.0946907","-0.0946907","-0.0315636","-0.0946907","0.1505879","0.1902446","0.1371099","0.1373283","0.1746905","0.2100389","1"
"0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0.363637","0.181819","0.272728","0.181819","0.000000","0.400000","0.300000","0.300000","0.100000","0.000000","0.300000","0.400000","0.500000","0.100000","0.300000","0.200000","0.400000","0.400000","0.200000","0.100000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.111112","0.111112","0.111112","0.000000","0.333334","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.000000","0.111112","0.000000","0.111112","0.222223","0.000000","0.111112","0.000000","0.111112","0.222223","0.222223","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.222223","0.000000","0.222223","0.000000","0.000000","0.000000","0.333334","0.000000","0.111112","0.111112","0.000000","0.222223","0.111112","0.222223","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","-0.1922336","-0.1153402","0.1153402","0.1922336","0.1153402","-0.1922336","0.1153402","-0.1153402","0.0384467","0.1153402","-0.1153402","-0.0384467","0.0384467","0.0384467","-0.0384467","0.0384467","0.1962497","0.1847951","0.1855255","0.1547146","0.1334143","0.1453009","1"
"0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0.363637","0.090910","0.090910","0.454546","0.600000","0.300000","0.400000","0.000000","0.300000","0.100000","0.000000","0.200000","0.500000","0.000000","0.300000","0.300000","0.000000","0.200000","0.300000","0.500000","0.111112","0.222223","0.333334","0.000000","0.111112","0.000000","0.000000","0.222223","0.000000","0.000000","0.111112","0.333334","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.444445","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.222223","0.000000","0.111112","0.000000","0.000000","0.222223","0.111112","0.222223","0.1462654","0.0208951","-0.1044753","0.1044753","0.0208951","-0.0626852","-0.0208951","-0.1044753","-0.1044753","-0.0208951","0.1044753","0.0208951","0.0626852","-0.1044753","0.0208951","0.0208951","0.1018607","0.1738833","0.2389075","0.2204426","0.1521770","0.1127290","1"
"0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0.181819","0.545455","0.181819","0.090910","0.100000","0.200000","0.200000","0.500000","0.200000","0.500000","0.200000","0.300000","0.300000","0.200000","0.200000","0.100000","0.400000","0.200000","0.200000","0.200000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.222223","0.111112","0.111112","0.111112","0.111112","0.000000","0.000000","0.111112","0.111112","0.222223","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.222223","0.111112","0.000000","0.000000","0.000000","0.222223","0.000000","0.111112","0.000000","0.222223","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.222223","0.000000","0.111112","0.000000","0.111112","0.000000","0.222223","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","-0.1131939","-0.0377313","0.1131939","0.0377313","-0.0377313","0.1886564","-0.0377313","-0.0377313","0.1886564","0.0377313","-0.0377313","-0.1131939","-0.0377313","-0.0377313","-0.0377313","-0.0377313","0.1530668","0.1546930","0.1931984","0.1810501","0.1823255","0.1356661","1"
"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0.090910","0.636364","0.181819","0.090910","0.100000","0.200000","0.000000","0.300000","0.300000","0.500000","0.200000","0.400000","0.000000","0.400000","0.100000","0.300000","0.200000","0.200000","0.600000","0.200000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.111112","0.000000","0.000000","0.222223","0.000000","0.111112","0.111112","0.333334","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.333334","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.222223","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.222223","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.111112","0.000000","0.444445","0.111112","0.111112","0.111112","0.000000","0.000000","0.111112","-0.0826206","0.0275402","-0.0275402","-0.1377009","-0.0275402","0.1377009","-0.0275402","0.0826206","0.0275402","0.0826206","-0.0275402","0.0275402","-0.1377009","-0.0275402","0.1927813","-0.0826206","0.1900986","0.1642145","0.1675162","0.1396924","0.1960713","0.1424070","1"
"0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0.090910","0.272728","0.545455","0.090910","0.400000","0.200000","0.300000","0.200000","0.200000","0.100000","0.300000","0.400000","0.200000","0.300000","0.000000","0.300000","0.300000","0.300000","0.200000","0.300000","0.111112","0.111112","0.222223","0.000000","0.000000","0.000000","0.000000","0.222223","0.000000","0.222223","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.222223","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.000000","0.000000","0.000000","0.000000","0.333334","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.222223","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.222223","0.000000","0.222223","0.111112","0.000000","0.1599377","-0.0533126","0.0533126","-0.0533126","-0.0533126","-0.1599377","0.0533126","0.0533126","-0.0533126","0.1599377","0.0533126","0.0533126","0.0533126","0.0533126","-0.0533126","-0.2665629","0.1820356","0.1485730","0.1610904","0.1829886","0.1381331","0.1871792","1"
"0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0.181819","0.000000","0.363637","0.454546","0.400000","0.100000","0.300000","0.200000","0.100000","0.200000","0.100000","0.300000","0.300000","0.400000","0.300000","0.200000","0.200000","0.100000","0.500000","0.300000","0.000000","0.000000","0.222223","0.222223","0.000000","0.000000","0.000000","0.111112","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.333334","0.000000","0.000000","0.000000","0.000000","0.222223","0.111112","0.111112","0.111112","0.000000","0.000000","0.222223","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.333334","0.000000","0.111112","0.111112","0.111112","0.000000","0.1043005","-0.1043005","-0.0347668","0.0347668","-0.1043005","-0.0347668","-0.1043005","0.1043005","-0.0347668","0.0347668","0.0347668","-0.0347668","0.0347668","-0.1043005","0.1738342","0.0347668","0.1433487","0.1929154","0.1444745","0.1702036","0.1636132","0.1854446","1"
"0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0.181819","0.090910","0.545455","0.181819","0.100000","0.400000","0.400000","0.200000","0.500000","0.100000","0.100000","0.100000","0.000000","0.000000","0.100000","0.600000","0.500000","0.300000","0.200000","0.400000","0.000000","0.111112","0.000000","0.000000","0.333334","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.333334","0.000000","0.000000","0.000000","0.222223","0.111112","0.222223","0.222223","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.222223","0.000000","0.222223","0.000000","0.111112","0.222223","0.222223","0.222223","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.222223","0.111112","0.111112","0.222223","0.000000","-0.0787777","0.1312962","0.1312962","-0.1312962","0.0787777","-0.0787777","0.0262592","-0.1312962","-0.0262592","-0.0787777","0.0787777","0.1838147","0.0787777","-0.0787777","-0.0262592","-0.0787777","0.1595107","0.1567127","0.1262482","0.2259335","0.1550036","0.1765913","1"
"0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0.363637","0.181819","0.272728","0.181819","0.300000","0.300000","0.100000","0.500000","0.100000","0.100000","0.200000","0.200000","0.200000","0.100000","0.200000","0.200000","0.600000","0.200000","0.200000","0.500000","0.111112","0.000000","0.111112","0.111112","0.000000","0.111112","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.222223","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.222223","0.111112","0.000000","0.000000","0.111112","0.111112","0.222223","0.000000","0.333334","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.222223","0.000000","0.111112","0.222223","0.0265182","-0.0795546","0.1856274","-0.0265182","0.0265182","-0.0795546","-0.0265182","-0.0795546","0.1325910","-0.0265182","0.1325910","-0.0265182","-0.0795546","-0.0265182","-0.0265182","-0.0265182","0.1576194","0.1634589","0.1549584","0.1763452","0.1654040","0.1822141","1"
"0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0.181819","0.090910","0.545455","0.181819","0.200000","0.300000","0.600000","0.000000","0.300000","0.100000","0.100000","0.100000","0.300000","0.100000","0.300000","0.400000","0.300000","0.100000","0.100000","0.700000","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.111112","0.111112","0.222223","0.111112","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.222223","0.111112","0.000000","0.111112","0.222223","0.000000","0.111112","0.222223","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.222223","0.111112","0.000000","0.444445","-0.0321435","0.0321435","0.0321435","0.0321435","0.0321435","-0.0964305","-0.0964305","-0.0964305","-0.1607175","-0.0964305","0.2892915","0.0964305","0.2250045","-0.0964305","-0.0964305","0.0321435","0.1485252","0.1959244","0.1870153","0.1617472","0.1699247","0.1368633","1"
"0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0.181819","0.454546","0.090910","0.272728","0.400000","0.000000","0.200000","0.100000","0.200000","0.300000","0.500000","0.100000","0.100000","0.400000","0.200000","0.500000","0.000000","0.300000","0.300000","0.400000","0.111112","0.000000","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.000000","0.000000","0.000000","0.000000","0.333334","0.000000","0.000000","0.222223","0.111112","0.222223","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.333334","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.111112","0.333334","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.222223","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.111112","0.222223","0.000000","0.0928740","-0.0309580","-0.1547900","-0.0928740","-0.1547900","0.0309580","0.0309580","0.0928740","-0.0928740","-0.0928740","0.0928740","0.1547900","-0.0309580","0.1547900","0.0309580","-0.0309580","0.1247348","0.1842806","0.1782661","0.1973867","0.1858678","0.1294640","1"
"0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0.090910","0.363637","0.181819","0.363637","0.400000","0.000000","0.300000","0.300000","0.000000","0.400000","0.300000","0.300000","0.300000","0.500000","0.200000","0.100000","0.400000","0.100000","0.200000","0.200000","0.111112","0.000000","0.111112","0.222223","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.222223","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.222223","0.111112","0.000000","0.111112","0.111112","0.000000","0.333334","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.222223","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.1011819","-0.1686365","0.1011819","0.0337273","-0.1686365","0.1011819","-0.1011819","0.1686365","0.0337273","0.0337273","-0.0337273","-0.1011819","0.0337273","0.0337273","-0.0337273","-0.0337273","0.1485045","0.2020600","0.1852506","0.1668461","0.1588984","0.1384403","1"
"1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0.545455","0.181819","0.000000","0.272728","0.400000","0.500000","0.200000","0.200000","0.400000","0.000000","0.200000","0.500000","0.300000","0.300000","0.100000","0.000000","0.100000","0.300000","0.200000","0.300000","0.222223","0.222223","0.000000","0.000000","0.222223","0.000000","0.111112","0.222223","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.111112","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.222223","0.111112","0.111112","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.222223","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.111112","0.111112","0.1113576","0.1113576","-0.1113576","0.0371192","0.1855960","-0.1855960","0.0371192","0.0371192","-0.0371192","0.1855960","0.0371192","-0.1855960","-0.0371192","-0.0371192","-0.0371192","-0.1113576","0.1269925","0.1397558","0.1354455","0.1986130","0.1844950","0.2146983","1"
"0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0.090910","0.454546","0.272728","0.181819","0.300000","0.300000","0.100000","0.200000","0.200000","0.100000","0.300000","0.300000","0.100000","0.300000","0.200000","0.300000","0.300000","0.200000","0.400000","0.400000","0.111112","0.000000","0.111112","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.222223","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.222223","0.111112","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.111112","0.222223","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.222223","0.111112","0.111112","0.000000","0.111112","0.333334","0.000000","0.0447906","-0.0447906","0.0447906","-0.1343718","0.0447906","-0.1343718","-0.0447906","0.0447906","-0.0447906","0.0447906","0.1343718","0.0447906","-0.1343718","0.0447906","0.1343718","-0.0447906","0.1587567","0.1572111","0.1507577","0.1628702","0.2031199","0.1672843","1"
"0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0.363637","0.181819","0.363637","0.090910","0.000000","0.400000","0.100000","0.700000","0.200000","0.200000","0.000000","0.500000","0.100000","0.200000","0.000000","0.100000","1.000000","0.000000","0.300000","0.200000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.222223","0.000000","0.000000","0.000000","0.111112","0.555556","0.000000","0.222223","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.222223","0.000000","0.000000","0.000000","0.000000","0.444445","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.333334","0.111112","0.555556","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","-0.0663755","-0.0132751","0.1991266","-0.0398253","0.0398253","-0.0132751","-0.0663755","-0.0132751","0.1194760","0.0663755","-0.0132751","-0.0398253","-0.0398253","-0.0663755","0.0132751","-0.0663755","0.2040590","0.1521521","0.1451439","0.1813807","0.1262546","0.1910096","1"
"0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0.727273","0.000000","0.272728","0.000000","0.900000","0.100000","0.000000","0.500000","0.000000","0.000000","0.200000","0.400000","0.200000","0.400000","0.000000","0.000000","0.400000","0.200000","0.400000","0.300000","0.666667","0.000000","0.000000","0.333334","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.222223","0.222223","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.333334","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.111112","0.333334","0.000000","0.000000","0.111112","0.000000","0.111112","0.111112","0.2143293","-0.0824343","0.0494606","-0.0164869","-0.0494606","-0.0824343","-0.0164869","0.0494606","0.0824343","0.0494606","0.0164869","-0.0824343","-0.0824343","-0.0164869","0.0494606","-0.0824343","0.1561566","0.1902247","0.1491776","0.1782117","0.1657341","0.1604953","1"
